x_nm,Dtrap_1000h,Nt_eff_cm3_1000h,case_label
68.66877048845733,0.5327031247757031,2.6708521082546368e+17,"1.00 sun, 400 K"
68.66877048845733,0.5327031247757031,2.6708521082546368e+17,"1.00 sun, 400 K"
69.19237772232675,0.527786269972281,2.6462924185115437e+17,"1.00 sun, 400 K"
69.19237772232675,0.527786269972281,2.6462924185115437e+17,"1.00 sun, 400 K"
69.71598495619621,0.5229355492768644,2.6220630686379373e+17,"1.00 sun, 400 K"
69.71598495619621,0.5229355492768644,2.6220630686379373e+17,"1.00 sun, 400 K"
70.23959219006566,0.5181503967072382,2.5981612315526544e+17,"1.00 sun, 400 K"
70.23959219006566,0.5181503967072382,2.5981612315526544e+17,"1.00 sun, 400 K"
70.7631994239351,0.5134302250288074,2.5745839740188928e+17,"1.00 sun, 400 K"
70.7631994239351,0.5134302250288074,2.5745839740188928e+17,"1.00 sun, 400 K"
71.28680665780453,0.5087744280900578,2.5513282683098384e+17,"1.00 sun, 400 K"
71.28680665780453,0.5087744280900578,2.5513282683098384e+17,"1.00 sun, 400 K"
71.81041389167397,0.504182383044357,2.5283910033065632e+17,"1.00 sun, 400 K"
71.81041389167397,0.504182383044357,2.5283910033065632e+17,"1.00 sun, 400 K"
72.33402112554343,0.4996534524750205,2.5057689951127277e+17,"1.00 sun, 400 K"
72.33402112554343,0.4996534524750205,2.5057689951127277e+17,"1.00 sun, 400 K"
72.85762835941287,0.4951869864416257,2.48345899727592e+17,"1.00 sun, 400 K"
72.85762835941287,0.4951869864416257,2.48345899727592e+17,"1.00 sun, 400 K"
73.38123559328233,0.4907823244673346,2.4614577107143363e+17,"1.00 sun, 400 K"
73.38123559328233,0.4907823244673346,2.4614577107143363e+17,"1.00 sun, 400 K"
73.90484282715175,0.4864387974891879,2.4397617934584928e+17,"1.00 sun, 400 K"
73.90484282715175,0.4864387974891879,2.4397617934584928e+17,"1.00 sun, 400 K"
74.42845006102118,0.4821557297963373,2.418367870332705e+17,"1.00 sun, 400 K"
74.42845006102118,0.4821557297963373,2.418367870332705e+17,"1.00 sun, 400 K"
74.95205729489065,0.4779324409863402,2.3972725427267693e+17,"1.00 sun, 400 K"
74.95205729489065,0.4779324409863402,2.3972725427267693e+17,"1.00 sun, 400 K"
75.47566452876009,0.4737682479761977,2.376472398641108e+17,"1.00 sun, 400 K"
75.47566452876009,0.4737682479761977,2.376472398641108e+17,"1.00 sun, 400 K"
