% Model,PSC_Degradation_CsFa_Ions_Degradation_v2.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 6 2026, 11:16"
% Dimension,1
% Nodes,2186
% Expressions,4
% Description,"Conduction band energy level, Valence band energy level, Electron quasi-Fermi energy level, Hole quasi-Fermi energy level"
% x,semi.Ec_e (J),semi.Ev_e (J),semi.Efn_e (J),semi.Efp_e (J)
105.8448840931878,2.0746676207762985E-19,-4.2472792826370124E-20,-3.8535346690267146E-31,3.8549576877375812E-31
105.8448840931878,2.0722818150317228E-19,-4.2711373400827717E-20,-3.8421505193397816E-31,3.8453523114392317E-31
106.36849132705726,2.0722818150317228E-19,-4.2711373400827717E-20,-3.8421505193397816E-31,3.8453523114392317E-31
106.36849132705726,2.06989604683127E-19,-4.2949950220873E-20,-3.832900897719149E-31,3.8338792230828696E-31
106.89209856092668,2.06989604683127E-19,-4.2949950220873E-20,-3.832900897719149E-31,3.8338792230828696E-31
106.89209856092668,2.0675103140608553E-19,-4.318852349791447E-20,-3.8222282573876494E-31,3.8238291534373743E-31
107.41570579479614,2.0675103140608553E-19,-4.318852349791447E-20,-3.8222282573876494E-31,3.8238291534373743E-31
107.41570579479614,2.065124614725459E-19,-4.342709343145408E-20,-3.8111998623784336E-31,3.8136901451224502E-31
107.9393130286656,2.065124614725459E-19,-4.342709343145408E-20,-3.8111998623784336E-31,3.8136901451224502E-31
107.9393130286656,2.062738946942425E-19,-4.3665660209757507E-20,-3.801950240757801E-31,3.802661750113234E-31
108.46292026253502,2.062738946942425E-19,-4.3665660209757507E-20,-3.801950240757801E-31,3.802661750113234E-31
108.46292026253502,2.0603533089351292E-19,-4.390422401048706E-20,-3.7912776004263015E-31,3.7922559257900223E-31
108.98652749640446,2.0603533089351292E-19,-4.390422401048706E-20,-3.7912776004263015E-31,3.7922559257900223E-31
108.98652749640446,2.0579676990270017E-19,-4.4142785001299816E-20,-3.781316469450235E-31,3.78185010146681E-31
109.51013473027392,2.0579676990270017E-19,-4.4142785001299816E-20,-3.781316469450235E-31,3.78185010146681E-31
109.51013473027392,2.0555821156358929E-19,-4.4381343340410704E-20,-3.769576565085586E-31,3.7726004798461774E-31
110.03374196414336,2.0555821156358929E-19,-4.4381343340410704E-20,-3.769576565085586E-31,3.7726004798461774E-31
110.03374196414336,2.0531965572687502E-19,-4.4619899177124963E-20,-3.7599711887872363E-31,3.761394207498103E-31
110.55734919801282,2.0531965572687502E-19,-4.4619899177124963E-20,-3.7599711887872363E-31,3.761394207498103E-31
110.55734919801282,2.0508110225166075E-19,-4.485845265233925E-20,-3.749298548455737E-31,3.7518777698691826E-31
111.08095643188223,2.0508110225166075E-19,-4.485845265233925E-20,-3.749298548455737E-31,3.7518777698691826E-31
111.08095643188223,2.0484255100498354E-19,-4.5097003899016447E-20,-3.739337417479671E-31,3.741116190868254E-31
111.60456366575168,2.0484255100498354E-19,-4.5097003899016447E-20,-3.739337417479671E-31,3.741116190868254E-31
111.60456366575168,2.046040018613685E-19,-4.533555304263151E-20,-3.7293762865036047E-31,3.730532489206184E-31
112.12817089962113,2.046040018613685E-19,-4.533555304263151E-20,-3.7293762865036047E-31,3.730532489206184E-31
112.12817089962113,2.0436545470240618E-19,-4.557410020159382E-20,-3.719059400849822E-31,3.720037726213543E-31
112.6517781334906,2.0436545470240618E-19,-4.557410020159382E-20,-3.719059400849822E-31,3.720037726213543E-31
112.6517781334906,2.0412690941635492E-19,-4.581264548764507E-20,-3.7087425151960394E-31,3.710165533906906E-31
113.17538536736002,2.0412690941635492E-19,-4.581264548764507E-20,-3.7087425151960394E-31,3.710165533906906E-31
113.17538536736002,2.0388836589776506E-19,-4.605118900623494E-20,-3.69913713889769E-31,3.6994928935754067E-31
113.69899260122946,2.0388836589776506E-19,-4.605118900623494E-20,-3.69913713889769E-31,3.6994928935754067E-31
113.69899260122946,2.0364982404712502E-19,-4.6289730856874984E-20,-3.6877529892107574E-31,3.690421149293632E-31
114.22259983509892,2.0364982404712502E-19,-4.6289730856874984E-20,-3.6877529892107574E-31,3.690421149293632E-31
114.22259983509892,2.0341128377052595E-19,-4.6528271133474035E-20,-3.6785033675901246E-31,3.6790369996066996E-31
114.74620706896839,2.0341128377052595E-19,-4.6528271133474035E-20,-3.6785033675901246E-31,3.6790369996066996E-31
114.74620706896839,2.0317274497934753E-19,-4.676680992465245E-20,-3.6685422366140583E-31,3.6690758686306333E-31
115.26981430283782,2.0317274497934753E-19,-4.676680992465245E-20,-3.6685422366140583E-31,3.6690758686306333E-31
115.26981430283782,2.0293420758995896E-19,-4.700534731404103E-20,-3.657513841604842E-31,3.659559431001713E-31
115.79342153670724,2.0293420758995896E-19,-4.700534731404103E-20,-3.657513841604842E-31,3.659559431001713E-31
115.79342153670724,2.0269567152343818E-19,-4.7243883380561823E-20,-3.648619974661926E-31,3.648531035992497E-31
116.31702877057668,2.0269567152343818E-19,-4.7243883380561823E-20,-3.648619974661926E-31,3.648531035992497E-31
116.31702877057668,2.0245713670530737E-19,-4.748241819869263E-20,-3.63759157965271E-31,3.6389256596941475E-31
116.84063600444615,2.0245713670530737E-19,-4.748241819869263E-20,-3.63759157965271E-31,3.6389256596941475E-31
116.84063600444615,2.0221860306528178E-19,-4.77209518387182E-20,-3.627630448676644E-31,3.628608774040365E-31
117.3642432383156,2.0221860306528178E-19,-4.77209518387182E-20,-3.627630448676644E-31,3.628608774040365E-31
117.3642432383156,2.0198007053703428E-19,-4.7959484366965713E-20,-3.6183808270560113E-31,3.6181140110477236E-31
117.887850472185,2.0198007053703428E-19,-4.7959484366965713E-20,-3.6183808270560113E-31,3.6181140110477236E-31
117.887850472185,2.017415390579722E-19,-4.81980158460278E-20,-3.606640922691362E-31,3.609131205435378E-31
118.41145770605446,2.017415390579722E-19,-4.81980158460278E-20,-3.606640922691362E-31,3.609131205435378E-31
118.41145770605446,2.0150300856902674E-19,-4.843654633497324E-20,-3.5966797917152957E-31,3.5991700744593123E-31
118.9350649399239,2.0150300856902674E-19,-4.843654633497324E-20,-3.5966797917152957E-31,3.5991700744593123E-31
118.9350649399239,2.0126447901445516E-19,-4.867507588954483E-20,-3.587074415416946E-31,3.588675311466671E-31
119.45867217379337,2.0126447901445516E-19,-4.867507588954483E-20,-3.587074415416946E-31,3.588675311466671E-31
119.45867217379337,2.0102595034165329E-19,-4.89136045623467E-20,-3.5764017750854467E-31,3.57924781250718E-31
119.98227940766279,2.0102595034165329E-19,-4.89136045623467E-20,-3.5764017750854467E-31,3.57924781250718E-31
119.98227940766279,2.0078742250097824E-19,-4.915213240302174E-20,-3.567152153464814E-31,3.5684862335062516E-31
120.50588664153224,2.0078742250097824E-19,-4.915213240302174E-20,-3.567152153464814E-31,3.5684862335062516E-31
120.50588664153224,2.0054889544558272E-19,-4.939065945841728E-20,-3.5564795131333146E-31,3.5591476732161893E-31
121.02949387540168,2.0054889544558272E-19,-4.939065945841728E-20,-3.5564795131333146E-31,3.5591476732161893E-31
121.02949387540168,2.0031036913125634E-19,-4.962918577274366E-20,-3.547941400868115E-31,3.5481192782069735E-31
121.55310110927113,2.0031036913125634E-19,-4.962918577274366E-20,-3.547941400868115E-31,3.5481192782069735E-31
121.55310110927113,2.0007184351627846E-19,-4.986771138772152E-20,-3.537268760536616E-31,3.538602840578053E-31
122.07670834314057,2.0007184351627846E-19,-4.986771138772152E-20,-3.537268760536616E-31,3.538602840578053E-31
122.07670834314057,1.998333185612769E-19,-5.0106236342723085E-20,-3.5273076295605496E-31,3.5285527709325577E-31
122.60031557701001,1.998333185612769E-19,-5.0106236342723085E-20,-3.5273076295605496E-31,3.5285527709325577E-31
122.60031557701001,1.9959479422909634E-19,-5.034476067490366E-20,-3.5173464985844833E-31,3.5189473946342086E-31
123.12392281087946,1.9959479422909634E-19,-5.034476067490366E-20,-3.5173464985844833E-31,3.5189473946342086E-31
123.12392281087946,1.9935627048467315E-19,-5.058328441932684E-20,-3.5077411222861342E-31,3.50818581563328E-31
123.6475300447489,1.9935627048467315E-19,-5.058328441932684E-20,-3.5077411222861342E-31,3.50818581563328E-31
123.6475300447489,1.9911774729491819E-19,-5.08218076090818E-20,-3.497068481954635E-31,3.4991140713515055E-31
124.17113727861835,1.9911774729491819E-19,-5.08218076090818E-20,-3.497068481954635E-31,3.4991140713515055E-31
124.17113727861835,1.9887922462860472E-19,-5.106033027539527E-20,-3.4867515963008517E-31,3.489330817714298E-31
124.69474451248779,1.9887922462860472E-19,-5.106033027539527E-20,-3.4867515963008517E-31,3.489330817714298E-31
124.69474451248779,1.9864070245626432E-19,-5.1298852447735686E-20,-3.477501974680219E-31,3.479102870729944E-31
125.21835174635723,1.9864070245626432E-19,-5.1298852447735686E-20,-3.477501974680219E-31,3.479102870729944E-31
125.21835174635723,1.984021807500876E-19,-5.153737415391239E-20,-3.46789659838187E-31,3.469141739753878E-31
125.74195898022668,1.984021807500876E-19,-5.153737415391239E-20,-3.46789659838187E-31,3.469141739753878E-31
125.74195898022668,1.9816365948383088E-19,-5.177589542016912E-20,-3.4579354674058036E-31,3.459269547447241E-31
126.2655662140961,1.9816365948383088E-19,-5.177589542016912E-20,-3.4579354674058036E-31,3.459269547447241E-31
126.2655662140961,1.9792513863272774E-19,-5.2014416271272237E-20,-3.448685845785171E-31,3.4487747844546E-31
126.78917344796554,1.9792513863272774E-19,-5.2014416271272237E-20,-3.448685845785171E-31,3.4487747844546E-31
126.78917344796554,1.9768661817340645E-19,-5.2252936730593545E-20,-3.438368960131388E-31,3.439436224164538E-31
127.31278068183501,1.9768661817340645E-19,-5.2252936730593545E-20,-3.438368960131388E-31,3.439436224164538E-31
127.31278068183501,1.9744809808381074E-19,-5.249145682018926E-20,-3.428052074477605E-31,3.4303644798827635E-31
127.83638791570446,1.9744809808381074E-19,-5.249145682018926E-20,-3.428052074477605E-31,3.4303644798827635E-31
127.83638791570446,1.9720957834312612E-19,-5.272997656087388E-20,-3.4180909435015393E-31,3.4204033489066972E-31
128.3599951495739,1.9720957834312612E-19,-5.272997656087388E-20,-3.4180909435015393E-31,3.4204033489066972E-31
128.3599951495739,1.9697105893170995E-19,-5.296849597229004E-20,-3.4095528312363396E-31,3.4096417699057687E-31
128.88360238344333,1.9697105893170995E-19,-5.296849597229004E-20,-3.4095528312363396E-31,3.4096417699057687E-31
128.88360238344333,1.9673253983102573E-19,-5.320701507297427E-20,-3.399235945582557E-31,3.400214270946278E-31
129.4072096173128,1.9673253983102573E-19,-5.320701507297427E-20,-3.399235945582557E-31,3.400214270946278E-31
129.4072096173128,1.964940210235801E-19,-5.344553388041988E-20,-3.3889190599287743E-31,3.391142526664503E-31
129.9308168511822,1.964940210235801E-19,-5.344553388041988E-20,-3.3889190599287743E-31,3.391142526664503E-31
129.9308168511822,1.9625550249286467E-19,-5.368405241113531E-20,-3.379313683630425E-31,3.3812703343578664E-31
130.45442408505167,1.9625550249286467E-19,-5.368405241113531E-20,-3.379313683630425E-31,3.3812703343578664E-31
130.45442408505167,1.9601698422330051E-19,-5.392257068069949E-20,-3.3693525526543585E-31,3.3714870807206583E-31
130.97803131892113,1.9601698422330051E-19,-5.392257068069949E-20,-3.3693525526543585E-31,3.3714870807206583E-31
130.97803131892113,1.9577846620018567E-19,-5.4161088703814323E-20,-3.3601029310337258E-31,3.3616148884140215E-31
131.50163855279055,1.9577846620018567E-19,-5.4161088703814323E-20,-3.3601029310337258E-31,3.3616148884140215E-31
131.50163855279055,1.95539948409646E-19,-5.439960649435397E-20,-3.35014180005766E-31,3.352009512115672E-31
132.02524578666,1.95539948409646E-19,-5.439960649435397E-20,-3.35014180005766E-31,3.352009512115672E-31
132.02524578666,1.9530143083858836E-19,-5.463812406541162E-20,-3.339824914403877E-31,3.3427598904950392E-31
132.5488530205294,1.9530143083858836E-19,-5.463812406541162E-20,-3.339824914403877E-31,3.3427598904950392E-31
132.5488530205294,1.9506291347465648E-19,-5.48766414293435E-20,-3.331642556816394E-31,3.3319093728246816E-31
133.0724602543989,1.9506291347465648E-19,-5.48766414293435E-20,-3.331642556816394E-31,3.3319093728246816E-31
133.0724602543989,1.948243963061902E-19,-5.511515859780981E-20,-3.3220371805180444E-31,3.322126119187474E-31
133.59606748826832,1.948243963061902E-19,-5.511515859780981E-20,-3.3220371805180444E-31,3.322126119187474E-31
133.59606748826832,1.9458587932218553E-19,-5.535367558181447E-20,-3.3110087855088287E-31,3.3137658842611325E-31
134.11967472213774,1.9458587932218553E-19,-5.535367558181447E-20,-3.3110087855088287E-31,3.3137658842611325E-31
134.11967472213774,1.9434736251225775E-19,-5.559219239174224E-20,-3.3021149185659123E-31,3.303626875946208E-31
134.64328195600723,1.9434736251225775E-19,-5.559219239174224E-20,-3.3021149185659123E-31,3.303626875946208E-31
134.64328195600723,1.9410884586660708E-19,-5.58307090373929E-20,-3.2928652969452795E-31,3.293665744970142E-31
135.16688918987663,1.9410884586660708E-19,-5.58307090373929E-20,-3.2928652969452795E-31,3.293665744970142E-31
135.16688918987663,1.9387032937598549E-19,-5.60692255280145E-20,-3.282548411291497E-31,3.2846829393577967E-31
135.6904964237461,1.9387032937598549E-19,-5.60692255280145E-20,-3.282548411291497E-31,3.2846829393577967E-31
135.6904964237461,1.9363181303166516E-19,-5.630774187233482E-20,-3.273654544348581E-31,3.274188176365156E-31
136.21410365761557,1.9363181303166516E-19,-5.630774187233482E-20,-3.273654544348581E-31,3.274188176365156E-31
136.21410365761557,1.9339329682541026E-19,-5.654625807858974E-20,-3.2636934133725146E-31,3.2652943094222394E-31
136.73771089148497,1.9339329682541026E-19,-5.654625807858974E-20,-3.2636934133725146E-31,3.2652943094222394E-31
136.73771089148497,1.9315478074944793E-19,-5.678477415455208E-20,-3.254088037074165E-31,3.255599994454461E-31
137.26131812535445,1.9315478074944793E-19,-5.678477415455208E-20,-3.254088037074165E-31,3.255599994454461E-31
137.26131812535445,1.9291626479644337E-19,-5.702329010755662E-20,-3.244126906098099E-31,3.246439311503257E-31
137.78492535922382,1.9291626479644337E-19,-5.702329010755662E-20,-3.244126906098099E-31,3.246439311503257E-31
137.78492535922382,1.9267774895947446E-19,-5.726180594452553E-20,-3.2348772844774665E-31,3.236922873874337E-31
138.30853259309333,1.9267774895947446E-19,-5.726180594452553E-20,-3.2348772844774665E-31,3.236922873874337E-31
138.30853259309333,1.9243923323200884E-19,-5.750032167199114E-20,-3.22598341753455E-31,3.2266949268899836E-31
138.8321398269628,1.9243923323200884E-19,-5.750032167199114E-20,-3.22598341753455E-31,3.2266949268899836E-31
138.8321398269628,1.9220071760788212E-19,-5.773883729611786E-20,-3.2156665318807674E-31,3.218067875955355E-31
139.3557470608322,1.9220071760788212E-19,-5.773883729611786E-20,-3.2156665318807674E-31,3.218067875955355E-31
139.3557470608322,1.9196220208127646E-19,-5.797735282272354E-20,-3.206772664937851E-31,3.2079288676404304E-31
139.87935429470164,1.9196220208127646E-19,-5.797735282272354E-20,-3.206772664937851E-31,3.2079288676404304E-31
139.87935429470164,1.9172368664670196E-19,-5.821586825729804E-20,-3.197878797994935E-31,3.198056675333793E-31
140.4029615285711,1.9172368664670196E-19,-5.821586825729804E-20,-3.197878797994935E-31,3.198056675333793E-31
140.4029615285711,1.914851712989777E-19,-5.84543836050223E-20,-3.1879176670188687E-31,3.1891628083908772E-31
140.92656876244055,1.914851712989777E-19,-5.84543836050223E-20,-3.1879176670188687E-31,3.1891628083908772E-31
140.92656876244055,1.9124665603321418E-19,-5.86928988707858E-20,-3.1790238000759527E-31,3.179112738745382E-31
141.45017599630998,1.9124665603321418E-19,-5.86928988707858E-20,-3.1790238000759527E-31,3.179112738745382E-31
141.45017599630998,1.910081408447976E-19,-5.893141405920239E-20,-3.169062669099887E-31,3.1700409944636073E-31
141.9737832301794,1.910081408447976E-19,-5.893141405920239E-20,-3.169062669099887E-31,3.1700409944636073E-31
141.9737832301794,1.9076962572937346E-19,-5.916992917462653E-20,-3.1594572928015374E-31,3.1607913728429745E-31
142.49739046404886,1.9076962572937346E-19,-5.916992917462653E-20,-3.1594572928015374E-31,3.1607913728429745E-31
142.49739046404886,1.9053111068283267E-19,-5.940844422116731E-20,-3.149496161825471E-31,3.1518085672306295E-31
143.02099769791826,1.9053111068283267E-19,-5.940844422116731E-20,-3.149496161825471E-31,3.1518085672306295E-31
143.02099769791826,1.9029259570129725E-19,-5.964695920270275E-20,-3.1409580495602714E-31,3.141758497585134E-31
143.54460493178775,1.9029259570129725E-19,-5.964695920270275E-20,-3.1409580495602714E-31,3.141758497585134E-31
143.54460493178775,1.9005408078110787E-19,-5.988547412289213E-20,-3.1313526732619223E-31,3.1325088759645013E-31
144.0682121656572,1.9005408078110787E-19,-5.988547412289213E-20,-3.1313526732619223E-31,3.1325088759645013E-31
144.0682121656572,1.8981556591881086E-19,-6.012398898518912E-20,-3.122103051641289E-31,3.1233481930132977E-31
144.5918193995266,1.8981556591881086E-19,-6.012398898518912E-20,-3.122103051641289E-31,3.1233481930132977E-31
144.5918193995266,1.8957705111114712E-19,-6.036250379285288E-20,-3.1128534300206564E-31,3.1133870620372314E-31
145.11542663339608,1.8957705111114712E-19,-6.036250379285288E-20,-3.1128534300206564E-31,3.1133870620372314E-31
145.11542663339608,1.893385363550412E-19,-6.06010185489588E-20,-3.103248053722307E-31,3.1044931950943154E-31
145.63903386726554,1.893385363550412E-19,-6.06010185489588E-20,-3.103248053722307E-31,3.1044931950943154E-31
145.63903386726554,1.891000216475904E-19,-6.08395332564096E-20,-3.093998432101674E-31,3.095065696134824E-31
146.16264110113497,1.891000216475904E-19,-6.08395332564096E-20,-3.093998432101674E-31,3.095065696134824E-31
146.16264110113497,1.8886150698605572E-19,-6.107804791794427E-20,-3.0847488104810414E-31,3.085549258505904E-31
146.68624833500442,1.8886150698605572E-19,-6.107804791794427E-20,-3.0847488104810414E-31,3.085549258505904E-31
146.68624833500442,1.886229923678524E-19,-6.131656253614759E-20,-3.075143434182692E-31,3.0768332689018462E-31
147.20985556887382,1.886229923678524E-19,-6.131656253614759E-20,-3.075143434182692E-31,3.0768332689018462E-31
147.20985556887382,1.883844777905408E-19,-6.15550771134592E-20,-3.0666053219174927E-31,3.0666942605869218E-31
147.7334628027433,1.883844777905408E-19,-6.15550771134592E-20,-3.0666053219174927E-31,3.0666942605869218E-31
147.7334628027433,1.8814596325181918E-19,-6.179359165218081E-20,-3.0566441909414264E-31,3.058245086991151E-31
148.2570700366128,1.8814596325181918E-19,-6.179359165218081E-20,-3.0566441909414264E-31,3.058245086991151E-31
148.2570700366128,1.879074487495149E-19,-6.203210615448509E-20,-3.0477503239985104E-31,3.048728649362231E-31
148.7806772704822,1.879074487495149E-19,-6.203210615448509E-20,-3.0477503239985104E-31,3.048728649362231E-31
148.7806772704822,1.8766893428157793E-19,-6.227062062242205E-20,-3.037789193022444E-31,3.0401015984276025E-31
149.30428450435167,1.8766893428157793E-19,-6.227062062242205E-20,-3.037789193022444E-31,3.0401015984276025E-31
149.30428450435167,1.8743041984607343E-19,-6.250913505792657E-20,-3.028895326079528E-31,3.030674099468111E-31
149.82789173822104,1.8743041984607343E-19,-6.250913505792657E-20,-3.028895326079528E-31,3.030674099468111E-31
149.82789173822104,1.8719190544117563E-19,-6.274764946282436E-20,-3.0203572138143285E-31,3.0209797845003325E-31
150.35149897209052,1.8719190544117563E-19,-6.274764946282436E-20,-3.0203572138143285E-31,3.0209797845003325E-31
150.35149897209052,1.8695339106516154E-19,-6.298616383883844E-20,-3.0111075921936957E-31,3.0116412242102707E-31
150.87510620595995,1.8695339106516154E-19,-6.298616383883844E-20,-3.0111075921936957E-31,3.0116412242102707E-31
150.87510620595995,1.867148767164051E-19,-6.322467818759489E-20,-3.0022137252507793E-31,3.0021247865813503E-31
151.39871343982938,1.867148767164051E-19,-6.322467818759489E-20,-3.0022137252507793E-31,3.0021247865813503E-31
151.39871343982938,1.8647636239337188E-19,-6.346319251062813E-20,-2.99260834895243E-31,2.9934087969772925E-31
151.92232067369886,1.8647636239337188E-19,-6.346319251062813E-20,-2.99260834895243E-31,2.9934087969772925E-31
151.92232067369886,1.8623784809461377E-19,-6.370170680938623E-20,-2.9830029726540807E-31,2.9846038687038056E-31
152.44592790756832,1.8623784809461377E-19,-6.370170680938623E-20,-2.9830029726540807E-31,2.9846038687038056E-31
152.44592790756832,1.8599933381876397E-19,-6.394022108523602E-20,-2.974820615066598E-31,2.9746427377277393E-31
152.96953514143775,1.8599933381876397E-19,-6.394022108523602E-20,-2.974820615066598E-31,2.9746427377277393E-31
152.96953514143775,1.8576081956453312E-19,-6.417873533946687E-20,-2.9655709934459647E-31,2.9654820547765356E-31
153.4931423753072,1.8576081956453312E-19,-6.417873533946687E-20,-2.9655709934459647E-31,2.9654820547765356E-31
153.4931423753072,1.8552230533070408E-19,-6.441724957329591E-20,-2.9566771265030487E-31,2.956410310494761E-31
154.01674960917663,1.8552230533070408E-19,-6.441724957329591E-20,-2.9566771265030487E-31,2.956410310494761E-31
154.01674960917663,1.8528379111612834E-19,-6.465576378787165E-20,-2.947071750204699E-31,2.9476943208907032E-31
154.54035684304606,1.8528379111612834E-19,-6.465576378787165E-20,-2.947071750204699E-31,2.9476943208907032E-31
154.54035684304606,1.85045276919722E-19,-6.489427798427799E-20,-2.9378221285840664E-31,2.9388893926172163E-31
155.06396407691548,1.85045276919722E-19,-6.489427798427799E-20,-2.9378221285840664E-31,2.9388893926172163E-31
155.06396407691548,1.8480676274046203E-19,-6.513279216353796E-20,-2.929284016318867E-31,2.929284016318867E-31
155.58757131078497,1.8480676274046203E-19,-6.513279216353796E-20,-2.929284016318867E-31,2.929284016318867E-31
155.58757131078497,1.845682485773835E-19,-6.53713063266165E-20,-2.919322885342801E-31,2.921012720061955E-31
156.11117854465442,1.845682485773835E-19,-6.53713063266165E-20,-2.919322885342801E-31,2.921012720061955E-31
156.11117854465442,1.8432973442957523E-19,-6.560982047442477E-20,-2.910073263722168E-31,2.9124746077967553E-31
156.63478577852382,1.8432973442957523E-19,-6.560982047442477E-20,-2.910073263722168E-31,2.9124746077967553E-31
156.63478577852382,1.8409122029617744E-19,-6.584833460782255E-20,-2.9026024154901185E-31,2.9020687834735435E-31
157.1583930123933,1.8409122029617744E-19,-6.584833460782255E-20,-2.9026024154901185E-31,2.9020687834735435E-31
157.1583930123933,1.838527061763793E-19,-6.608684872762068E-20,-2.892285529836336E-31,2.8938864258860607E-31
157.6820002462627,1.838527061763793E-19,-6.608684872762068E-20,-2.892285529836336E-31,2.8938864258860607E-31
157.6820002462627,1.8361419206941493E-19,-6.632536283458505E-20,-2.8833916628934194E-31,2.885081497612574E-31
158.2056074801322,1.8361419206941493E-19,-6.632536283458505E-20,-2.8833916628934194E-31,2.885081497612574E-31
158.2056074801322,1.8337567797456177E-19,-6.656387692943823E-20,-2.8755650599836534E-31,2.8750314279670784E-31
158.7292147140016,1.8337567797456177E-19,-6.656387692943823E-20,-2.8755650599836534E-31,2.8750314279670784E-31
158.7292147140016,1.8313716389113825E-19,-6.680239101286173E-20,-2.865603929007587E-31,2.8666711930407374E-31
159.25282194787104,1.8313716389113825E-19,-6.680239101286173E-20,-2.865603929007587E-31,2.8666711930407374E-31
159.25282194787104,1.828986498185008E-19,-6.704090508549918E-20,-2.856710062064671E-31,2.857955203436679E-31
159.7764291817405,1.828986498185008E-19,-6.704090508549918E-20,-2.856710062064671E-31,2.857955203436679E-31
159.7764291817405,1.8266013575604221E-19,-6.727941914795777E-20,-2.8481719497994715E-31,2.8487055818160464E-31
160.30003641560995,1.8266013575604221E-19,-6.727941914795777E-20,-2.8481719497994715E-31,2.8487055818160464E-31
160.30003641560995,1.8242162170318944E-19,-6.751793320081057E-20,-2.8392780828565555E-31,2.839633837534272E-31
160.8236436494794,1.8242162170318944E-19,-6.751793320081057E-20,-2.8392780828565555E-31,2.839633837534272E-31
160.8236436494794,1.8218310765940185E-19,-6.775644724459816E-20,-2.829672706558206E-31,2.8311846639385017E-31
161.34725088334883,1.8218310765940185E-19,-6.775644724459816E-20,-2.829672706558206E-31,2.8311846639385017E-31
161.34725088334883,1.81944593624169E-19,-6.799496127983099E-20,-2.820423084937573E-31,2.822735490342731E-31
161.87085811721826,1.81944593624169E-19,-6.799496127983099E-20,-2.820423084937573E-31,2.822735490342731E-31
161.87085811721826,1.8170607959700923E-19,-6.823347530699075E-20,-2.811529217994657E-31,2.813841623399815E-31
162.39446535108777,1.8170607959700923E-19,-6.823347530699075E-20,-2.811529217994657E-31,2.813841623399815E-31
162.39446535108777,1.8146756557746818E-19,-6.847198932653181E-20,-2.802635351051741E-31,2.8050366951263283E-31
162.9180725849572,1.8146756557746818E-19,-6.847198932653181E-20,-2.802635351051741E-31,2.8050366951263283E-31
162.9180725849572,1.8122905156511692E-19,-6.871050333888306E-20,-2.793741484108825E-31,2.7959649508445538E-31
163.4416798188266,1.8122905156511692E-19,-6.871050333888306E-20,-2.793741484108825E-31,2.7959649508445538E-31
163.4416798188266,1.8099053755955061E-19,-6.894901734444937E-20,-2.7852033718436252E-31,2.786715329223921E-31
163.9652870526961,1.8099053755955061E-19,-6.894901734444937E-20,-2.7852033718436252E-31,2.786715329223921E-31
163.9652870526961,1.8075202356038747E-19,-6.918753134361252E-20,-2.776309504900709E-31,2.7779104009504337E-31
164.48889428656548,1.8075202356038747E-19,-6.918753134361252E-20,-2.776309504900709E-31,2.7779104009504337E-31
164.48889428656548,1.8051350956726688E-19,-6.94260453367331E-20,-2.768127147313226E-31,2.7690165340075177E-31
165.01250152043494,1.8051350956726688E-19,-6.94260453367331E-20,-2.768127147313226E-31,2.7690165340075177E-31
165.01250152043494,1.8027499557984878E-19,-6.966455932415123E-20,-2.7588775256925932E-31,2.760567360411747E-31
165.5361087543044,1.8027499557984878E-19,-6.966455932415123E-20,-2.7588775256925932E-31,2.760567360411747E-31
165.5361087543044,1.8003648159781194E-19,-6.990307330618805E-20,-2.7506951681051104E-31,2.7511398614522563E-31
166.05971598817382,1.8003648159781194E-19,-6.990307330618805E-20,-2.7506951681051104E-31,2.7511398614522563E-31
166.05971598817382,1.797979676208537E-19,-7.014158728314629E-20,-2.741089791806761E-31,2.7429575038647734E-31
166.58332322204328,1.797979676208537E-19,-7.014158728314629E-20,-2.741089791806761E-31,2.7429575038647734E-31
166.58332322204328,1.7955945364868794E-19,-7.038010125531206E-20,-2.732907434219278E-31,2.7337968209135697E-31
167.1069304559127,1.7955945364868794E-19,-7.038010125531206E-20,-2.732907434219278E-31,2.7337968209135697E-31
167.1069304559127,1.7932093968104492E-19,-7.061861522295506E-20,-2.7243693219540784E-31,2.7248140153012243E-31
167.63053768978216,1.7932093968104492E-19,-7.061861522295506E-20,-2.7243693219540784E-31,2.7248140153012243E-31
167.63053768978216,1.7908242571767013E-19,-7.085712918632985E-20,-2.7154754550111624E-31,2.7166316577137414E-31
168.1541449236516,1.7908242571767013E-19,-7.085712918632985E-20,-2.7154754550111624E-31,2.7166316577137414E-31
168.1541449236516,1.788439117583232E-19,-7.10956431456768E-20,-2.7062258333905297E-31,2.7079156681096836E-31
168.677752157521,1.788439117583232E-19,-7.10956431456768E-20,-2.7062258333905297E-31,2.7079156681096836E-31
168.677752157521,1.7860539780277727E-19,-7.133415710122271E-20,-2.69875498515848E-31,2.698310291811334E-31
169.2013593913905,1.7860539780277727E-19,-7.133415710122271E-20,-2.69875498515848E-31,2.698310291811334E-31
169.2013593913905,1.7836688385081864E-19,-7.157267105318134E-20,-2.6891496088601304E-31,2.690839443579285E-31
169.72496662525992,1.7836688385081864E-19,-7.157267105318134E-20,-2.6891496088601304E-31,2.690839443579285E-31
169.72496662525992,1.781283699022451E-19,-7.181118500175489E-20,-2.6809672512726476E-31,2.6814119446197934E-31
